index,Gene,MSE,r2,pearson_correlation
15038,ATL3,0.010787909633995743,-0.12160521546544834,0.09727616670867927
15039,NDUFA12,0.016982157246295114,-0.11833200007430977,0.07707161394032255
15040,SMIM10,0.010191245659014976,-0.1139588214833287,0.07656411874185517
15041,DYNLT2,0.014323630075890433,-0.12035209586628004,0.09491013620000818
15042,UBE2G2,0.05875684302129908,0.0934384674347154,0.3173312588547802
15043,SATL1,0.010148752492106717,-0.16723582016660465,-0.00771314417477137
15044,OSBP2,0.00683773435854745,-0.08008454157421285,0.14627862975320438
15045,TRARG1,0.014752796534885412,-0.040793003682560114,0.17283879885795178
15046,PRR23B,0.01986397884300042,-0.17362317604079736,-0.03328049693271422
15047,ZBTB7C,0.009820072061425517,-0.22739580855930286,-0.06729487972009876
15048,APOO,0.009086053824087064,-0.18481006768476993,-0.05650461847668655
15049,PRR16,0.005321637883639551,-0.2749769102998467,-0.045981323141651195
15050,TMED9,0.033615867049807874,-0.06395419094296795,0.041675563630591834
15051,DRD1,0.005959521387914505,-0.08894510704076586,0.11312438448057893
15052,TMEM186,0.01517683251283681,-0.1750830145592146,-0.050627649094621564
15053,SDR42E1,0.024600290890978222,-0.1686616806014316,0.002738160146226947
15054,RBM33,0.04640062919048837,-0.021469296276419803,0.17723135974957158
15055,ARMCX2,0.010446186894083241,-0.07181658188611673,0.13963926238538088
15056,BTBD6,0.02978842956793825,-0.13036799491675755,0.01343910820003036
15057,SRY,0.003359415621233222,-0.6525925777950337,-0.024284011802525415
15058,H1-10,0.024261207876348428,-0.13695685800565727,-0.03512787691993152
15059,RBM43,0.013705834109518762,-0.20168827846088622,-0.0035557041102121747
15060,SUMO3,0.008868154844118258,-0.15863522149800113,-0.0011067880042527922
15061,IMMP2L,0.010489069438887702,-0.1026674126760363,0.047241295644707554
15062,TCEAL2,0.009670757213564002,-0.2769663193591796,-0.07329056647285762
15063,CLCNKB,0.016839291717060022,-0.10131180235264292,0.08912159983327621
15065,JAG2,0.013636530067408831,-0.21164568439689568,-0.03745218633099267
15066,FMNL1,0.014498150260632529,-0.13803331533868768,-0.014400276957326173
15067,NUTM2A,0.026182220415473488,-0.022608687747194267,0.11838177076709158
15068,PTRHD1,0.013051907610509136,-0.10348310324895271,0.06609179296693878
15069,LCN12,0.010019805997846496,-0.0979875226501925,0.0498592255601941
15070,OR6A2,0.012305554651534531,-0.10794469633260784,0.022867377941013022
15071,WT1,0.03031727550762348,-0.054606837944853215,0.03236008625495577
15072,ZFP90,0.016374334447763136,-0.13082256112972424,0.023109500153847405
15075,OR6C70,0.01128286763011274,-0.19619493857092762,-0.013522056745710161
15076,MUC6,0.01807446967297268,-0.07587592336007765,0.043636763908497356
15077,NOC4L,0.07114642626438757,-0.03962603431574796,0.08626848073285026
15078,USP18,0.06168780017511433,0.04089345472470396,0.21461134449938765
15079,NDUFA6,0.08436658526749176,-0.10846143454642942,0.16549240903398377
15080,CHRM5,0.007243095972891713,-0.10796237185374125,0.044914579459677924
15081,SORCS2,0.008292043320926121,-0.1119241491012275,0.0009679963651883449
15082,TMEM121,0.019642040737235855,-0.14495418777655056,-0.07235189725343387
15083,TMEM106A,0.017610623980165933,-0.12407727801073687,-0.003837303233051938
15084,SIVA1,0.041654647833290835,-0.022762135633601632,0.17621754439121812
15085,BRI3BP,0.012882008446092559,-0.04471493345555122,0.16145206479434035
15086,IFNE,0.014035461146559135,-0.12428993015964962,-0.02930096884555335
15087,SLC22A10,0.010780108983587973,-0.1151138917897152,0.113477729240096
15088,DGAT1,0.013187265291308686,-0.08574287907387101,0.024944839260721878
15089,RFX6,0.021267897949197395,-0.2407206718882935,-0.0680242775821858
15090,ROBO2,0.011956851197721196,-0.02788504221694521,0.16197852322375403
15091,AP3M1,0.0157986264640047,-0.18769527877900782,0.003251422028834101
15092,F8,0.007320454234778668,-0.10432634350149317,0.11518380839664338
15093,NT5C1B,0.006289436542752053,-0.11968473292036941,0.10984022276524535
15094,CA13,0.0071921402389479834,-0.1330057191143399,0.02110203158100387
15095,UBOX5,0.013676354731134599,-0.10678330832230465,0.07479791560472573
15096,MAFF,0.021031171622872834,-0.04633005073057417,0.1885817182542314
15097,BRF1,0.05383164528832691,-0.11692536676747345,0.06308919660579282
15098,LRRC14B,0.023817392415767292,-0.1838329687906779,-0.10741698502189181
15099,SEMA4B,0.01718995738757825,-0.05798545683215872,0.07623379346282944
15101,CIB1,0.022401396204149025,-0.13793484026664848,0.014126974580811512
15102,ANKS1B,0.007857434321275792,-0.16053247490731803,0.0778277776742264
15103,NELFA,0.118208009097294,0.07838265038533809,0.28982344252216113
15104,SLC24A3,0.02006136382204323,-0.16450553291031822,-0.0704183633692922
15105,SGCZ,0.008341223745761224,-0.018657302411804633,0.14925949604229327
15106,C5orf47,0.016682082081726952,-0.12609697625876115,0.0026435436304025005
15107,KRT76,0.01604689414122283,-0.08388437586567021,0.0756959337670615
15108,FLRT2,0.007649946646339408,-0.10446781274786687,0.07218410951514134
15109,INTS5,0.05363347766587874,-0.05628029080846675,0.09146631892768271
15110,RPS27L,0.020744635044748824,-0.13234121324209847,-0.02452853346878226
15111,MANEAL,0.013147360199576304,-0.15973846452665952,0.012421420240901388
15112,ADSS1,0.02479216643382799,-0.18750746801892304,-0.04557935663336405
15113,ANO9,0.011862613813251953,-0.11121066951093272,0.10138907982621065
15114,FAF1,0.01728125828863918,-0.10361777850792264,0.1103122821707371
15115,MYADML2,0.011052282208741236,-0.07906595804290673,0.09943686281185271
15116,FAM43A,0.012299435874042381,-0.1375834749213709,0.023646449322410622
15117,NSMCE3,0.13189741850288683,-0.1487147014874064,-0.032426285415389375
15118,HSF1,0.07306964921616006,-0.03711371798826879,0.08997794113924636
15119,C6orf120,0.011518148987120913,-0.07140583087914854,0.1136041327865688
15120,PURA,0.010389889341134882,-0.04861263514773717,0.13369460277254466
15121,H2BC13,0.05631573398314951,-0.054092643242469984,0.1283960781763384
15122,INPP5J,0.01191625762918734,-0.02692523684709669,0.1847992042608532
15123,NPY2R,0.0053891458102849205,-0.19168857303209208,0.047134120556073446
15124,MIXL1,0.011542801388688182,-0.09497024509821306,0.1176474427504581
15125,MFSD6L,0.013141847512593409,-0.14021967805271518,0.06568117859206572
15126,LRRC37B,0.032337820949444526,-0.058713337170501534,0.06545327250733045
15127,DDX51,0.09501275559672583,-0.04864109060744526,0.10470369936320022
15128,NOMO2,0.01393108002558277,-0.09871778056554992,0.09714577906192293
15129,AQP12B,0.029916386458574612,-0.03330039484120917,0.12472135753935283
15130,ZNF479,0.02921736511228952,-0.17905918973262103,-0.0415879654921094
15131,SIGIRR,0.008092784777779282,-0.11479748618359253,0.10472963231228938
15132,NRBP2,0.017886214237121518,-0.129454084768043,0.05515505952823966
15133,PRSS57,0.011669037774245841,-0.10888321635772336,0.04575732345429691
15134,IFITM2,0.038936922588464845,-0.0934425517347075,0.1014250047856474
15135,TNFAIP2,0.010063895757743992,-0.031638855979320146,0.1958151301481974
15136,ZNF445,0.011176531361435028,-0.06239525179368299,0.10648750318617327
15137,PGBD2,0.025107203912404973,-0.04740475615398054,0.18697853813074222
15138,TCEAL9,0.032787089225968354,-0.14514105405935074,-0.02879027911635523
15139,MC2R,0.006610877038935881,-0.17433079674253738,3.5050740670195577e-06
15140,RAB11B,0.016632229512743832,-0.06289217324318419,0.11847091719397626
15141,PRMT3,0.011000795497876647,-0.018349208099456282,0.1883747660732827
15142,GP1BA,0.010713143190794031,-0.28581919498776154,-0.035535367196580736
15143,PRPF39,0.04740087672678119,-0.0886181584352066,0.09731361145119978
15144,MAGEA11,0.014027450892399219,-0.2224341804392136,0.043436463012501016
15145,PPIL6,0.01022857517511609,-0.05085494213254127,0.13751508257673747
15146,ZNF74,0.009336201362040912,-0.15755000537198915,0.1551872087576615
15147,KIAA0825,0.006691002020139642,-0.10536432015066444,0.06839512196929015
15148,UBALD2,0.02934566170260801,-0.04837243217814602,0.19207305305015085
15149,TEX33,0.011797698684874087,-0.10105596969669617,0.08317768965976931
15150,CDNF,0.01537003058356287,-0.23816740718311502,-0.04641173090204752
15151,NOTUM,0.017239723183829832,-0.09278633531964631,0.0561077352850746
15152,KLHL33,0.011622409305274277,-0.17871231958027334,-0.07707015723456463
15153,RBM11,0.00929363684081757,-0.274612367855783,0.08259071716246509
15154,GALNT17,0.007698537537951294,-0.10123570232143297,0.07264811786433395
15155,ZBTB37,0.014187482235849862,-0.16946096637426633,-0.0038857212893863716
15156,NUPR2,0.018034169471630737,-0.23749878751360498,-0.030698907039548667
15158,SPPL2C,0.018505781446101488,-0.1445161870489433,0.04127130348651513
15159,CCDC137,0.030539311370081815,-0.20711787629629264,-0.027839441810336412
15160,SFTPA2,0.010177496756244178,-0.06661663303677234,0.09976610645596011
15162,ARL15,0.015254393538656355,-0.1397863181702339,0.09276664583232817
15163,C12orf56,0.024508677665941225,-0.06512709522671845,0.15858779011127794
15164,SCN10A,0.011769550265532601,-0.23482361489505865,-0.08058611882528577
15165,CDK10,0.015759819902525746,-0.08837893771973726,0.061457653375455
15166,SOCS1,0.012373610442015372,-0.12926943856909245,0.032575882860603964
15167,TCN2,0.0072519140977915595,-0.11185210106533305,0.08283494934031327
15168,GAS2L1,0.016364195761421316,-0.11137661305090973,0.061598728344265746
15169,ATP6V0A2,0.03107565180407622,0.0935910414837039,0.3197981416682811
15170,PRKN,0.007892322556264937,-0.1659995712636455,0.024923092348237644
15171,TEDC1,0.0783756196795585,-0.0978895480491444,0.11095477062338338
15172,HS6ST3,0.01926342633365461,-0.0641617294934218,0.07572646213693296
15173,HGS,0.0561429430942568,-0.10536295308954413,0.07856989661914397
15174,TNFAIP8L1,0.011181415331961236,-0.04196334789878731,0.10107546519999017
15175,OR2V1,0.03496464309878382,-0.05933595488052523,0.07109585103660372
15176,RAD51D,0.08964831716023114,-0.06852031170040229,0.11146736892179512
15177,OR7A17,0.03275105882872147,0.03620325991807094,0.2176461858287636
15178,MAPK11,0.008770552180293297,-0.2927331484945459,-0.09568086074720719
15179,SP140L,0.010434218028887408,-0.13154704624151914,0.04664357468462299
15180,MRPL30,0.024679433606985025,-0.1335157714381383,0.04299431840674516
15181,TARS3,0.0075687505172559975,-0.23821621417433114,-0.06481081048341342
15182,SMYD3,0.011411874264607515,-0.00504768809756162,0.20332053878311224
15184,IFNLR1,0.02744241268359579,-0.14751372328143142,-0.05383447791161105
15185,SH3BGR,0.010063588428195722,-0.13579802059205948,0.0791624473577077
15186,FAM174B,0.010988390061266303,-0.13734847215522694,-0.026972779265879553
15187,FAM47A,0.009643435914570307,-0.04489177670795308,0.13185979050335342
15189,KPNA7,0.015767236939094636,-0.20545802581141492,-0.05532233552209822
15190,TMEM179B,0.01501627185359744,-0.09482321552725081,0.10082551819107552
15191,GPRIN3,0.017541087481096534,0.02948519552870832,0.2203892477121603
15192,KRT6B,0.022801946937960744,-0.05140055506777719,0.17739090125354803
15193,PARPBP,0.021579384914716053,-0.15445492818422002,-0.02704970947198732
15194,STAC3,0.01661014686089459,-0.11912025632205347,0.059274008916092975
15195,ROR1,0.021550575764293683,-0.13352705340957693,-0.00027798931787134526
15196,MUC1,0.00889285923137061,-0.11499456219774506,-0.06046744583400354
15197,FAAP100,0.025730456369872024,0.020168938160481487,0.22924380292207874
15198,IRF7,0.014969236027952838,-0.08258861988328214,0.047830731174579824
15199,L3MBTL1,0.015000123203860702,-0.04814893427330347,0.14551650413103023
15200,BRCC3,0.015928395821138572,-0.017162179239094355,0.18714281797315413
15201,SV2B,0.00942936261788306,-0.070648434000947,0.16304902984778416
15202,FAM131C,0.014728157185182115,-0.13273442196198637,0.05581391523489916
15203,LMNTD2,0.014388960212545189,-0.10831124921103497,0.08721267177453575
15204,SPATA45,0.016980791756333137,-0.08718056017510101,0.05730792513345953
15205,PDE6G,0.021373913696201174,-0.10222817469078826,0.07713790843586561
15206,PRKG1,0.017301602396491422,-0.14623257863206618,0.07756136679635423
15207,NR2F2,0.032050015825465766,-0.09450596215116569,0.07078203462805932
15208,DLK1,0.019881165913601204,-0.04727449416804452,0.039476965940388846
15209,TLCD2,0.013673754761916469,-0.17694104595355498,-0.046129199473710567
15210,LSAMP,0.011244627007279847,-0.1046961532009616,0.033585902792791604
15211,AHNAK2,0.014769896788522476,-0.12785609183529068,-0.02176204478090776
15212,OLFML2A,0.02109102235690877,-0.07297642030585938,0.059197340917253205
15213,SP1,0.06478743145447419,0.08669190547851235,0.32798746088770137
15214,MRPL40,0.056119698173471184,-0.0963706027559117,0.1345761621035952
15215,DBX2,0.012511661128631456,-0.16480315870333806,-0.0048620275372634
15216,INKA1,0.014276056722084063,-0.13457981803784902,0.08281643286790931
15217,PDIA2,0.02046421950756399,-0.256731154858588,-0.11399469457713428
15218,PCGF3,0.021375756892973597,0.0061202031322180606,0.2249793823114673
15220,P4HB,0.014254087512580301,-0.15614604067610394,-0.024711447495403594
15221,PSMD13,0.08885670215093561,-0.013922705442027228,0.17128265351136782
15222,PBX1,0.018213547658275334,-0.21046937745579442,-0.09581455622919596
15223,NDUFA4L2,0.010258175121077151,-0.10933825511941553,0.07455330148862739
15224,SHC4,0.011473648071717085,-0.18060277861383356,0.00950504864031688
15225,KRT79,0.012814214917449829,-0.0735427945183309,0.1239083858000686
15226,ZFP36L1,0.08736719614702852,0.198325112161453,0.45102918477105336
15227,UBE2L3,0.14994992124368808,-0.06021047447898331,0.09604190101824445
15228,NTF3,0.017339988875020883,-0.12937473280070422,0.06305054647543501
15229,BRWD1,0.016373824786677857,-0.0771277719530028,0.09208342048562097
15231,PMEL,0.015836226411732587,-0.211075868227234,-0.01708270061538802
15232,SYN3,0.011151117004817579,-0.19471559960681573,-0.03940267687435694
15233,POU3F1,0.015181556270951675,-0.07015794732890979,0.09057231484771332
15234,SNAI3,0.01209101794566951,-0.29098805501800284,-0.11455304200183265
15235,LYG2,0.009448874146929858,-0.1676188278654045,0.0518940980188637
15236,MORN5,0.008748502292072137,-0.16403616561750778,0.013473003801969224
15237,PRAME,0.013921072538585143,-0.23851235871498133,0.00747436149620575
15238,MYBL1,0.028987356158768355,-0.08999108388858867,0.03908205427960237
15239,MOSMO,0.020542463751566403,-0.15032945797763997,0.009574223905194293
15240,DRG1,0.02703719605725328,0.020242461475438844,0.21937254358502178
15241,ANKFY1,0.017922135492462857,-0.1105472296161607,0.04673502692487514
15243,ZNF696,0.02710491384545409,-0.06635022979306271,0.015240759774793649
15244,ADARB2,0.010746689140890301,-0.14289738642761396,-0.061147214260183026
15245,NRG3,0.015745809061415445,-0.24571481321709565,-0.09726212527336052
15246,SRL,0.011052305280332624,-0.17028966718366823,-0.030649829244580068
15247,C11orf87,0.015809223779161535,-0.14389011247568062,0.016825549058844078
15248,IFIT1,0.00940099332240889,-0.15447389900559916,0.040925071149813294
15249,CXorf38,0.010427968795806496,-0.2629006068871653,-0.037624144771133954
15251,KCNQ5,0.013744154191848584,-0.1267900300638154,0.23423116702928515
15252,ADAMTSL5,0.024751127023425232,-0.053119862759011705,0.03423866915956311
15253,KCNIP4,0.006487458808044114,-0.17872105942149097,0.027451716960562225
15254,SPATA31A6,0.051225334574167995,-0.07665330546851346,0.0020462953863756555
15255,MORF4L1,0.0434053988634465,-0.037692439087334106,0.15828399619565126
15256,NLRP9,0.008058698792971223,-0.06875477987951206,0.11760316910073147
15257,WDR53,0.012561065955833287,-0.05829100586342939,0.08743197809370784
15258,DMWD,0.012626783063039866,-0.1380671384677472,-0.018257940137036983
15259,SLC52A2,0.02910963654945548,-0.055153912096842506,0.084635189447984
15260,PIGP,0.021809970051935895,-0.07732960723685323,0.08150107889916526
15261,IKZF1,0.026299588356324774,0.24468378238468858,0.4966005462045555
15262,PCYT2,0.04807353363531481,-0.0004643026583182053,0.21880721093595923
15263,NAT8L,0.015374679190043308,-0.0837410749713774,0.09507719997118896
15264,OR6C76,0.011104067185727743,-0.2385148075803718,-0.08854725121267991
15265,NPAP1,0.010935622602570885,-0.1440131053504763,-0.01256005315838116
15266,BCAP31,0.04066152011321421,-0.04459693186562297,0.09653486735990867
15268,GNB1L,0.11553333150107432,-0.07787644479519029,0.054822854425114344
15269,DNAH14,0.013196250946987034,-0.08429937853095115,0.12314329982110293
15270,CCDC190,0.009013090756646585,-0.2150008218762176,-0.005489648111731929
15271,EVI2B,0.011270585298612823,-0.17089701152939818,-0.047916961245715275
15272,TMEM210,0.011437764403305671,-0.14417033947369773,-0.002824233549797545
15273,ZNF829,0.0167940368248778,-0.1077889947813071,0.008322217662717195
15274,TMPRSS11B,0.00821678866952713,-0.008988760534722529,0.2189148204343816
15275,THNSL1,0.00919989886216887,-0.10362775065869889,0.0854576363443519
15276,TRIM69,0.009003091275923863,-0.20036058152362535,0.0073603284315874335
15277,ATP6V0C,0.28874793624636635,-0.037204017976392834,0.07110285848207815
15278,IFITM1,0.01062993469474937,-0.13591672006445932,0.06483896000691323
15279,PRSS38,0.012242389376873261,-0.15997227335504705,0.0442109881381717
15281,LAMP1,0.010119532730228213,-0.05169534064814596,0.13848399728372085
15283,TAS2R60,0.011636484610580023,-0.2810046752452535,-0.17810238327440867
15284,POMK,0.01804288070427009,-0.2327407897741951,-0.024139915319041475
15285,C16orf54,0.011979481552370493,-0.149545437076416,0.0031975270710445517
15286,KLHDC8B,0.007046592444023635,-0.09855304337966331,0.05371864148049113
15287,KLHL34,0.014306696837960374,-0.0763725020837347,0.11686406618869166
15288,SETD4,0.010815113474948894,-0.16410143188618842,-0.0011879399844172364
15289,PTCH1,0.013614021081377096,-0.26105544475919773,-0.11067598935506227
15290,RTN4RL1,0.01232775604534171,-0.06066877027869633,0.0658537813855469
15291,OR4C46,0.035451251087326933,-0.027741333559104797,0.08972746210569393
15292,CALHM1,0.015190901000866662,-0.1241262600686115,-0.0005428018895040512
15293,KRTAP5-5,0.014447445420833116,-0.16197389365677917,-0.037665496267768966
15294,RNPC3,0.23829399993507583,-0.07075015090155401,0.0415966692095137
15295,ZNF267,0.01342791220444456,-0.13927561033662128,0.03761702415902146
15296,IRS2,0.14607436736737825,0.07443196226059856,0.3732359325303118
15297,SPACDR,0.016787099375471685,-0.09304191044001064,0.09295173580920818
15298,FAM186A,0.009166176528007898,-0.039390234352055575,0.11840719153173349
15300,LCE3A,0.013136055365696644,-0.09478499082071745,0.09446073506511911
15301,BICD2,0.019964363197579937,-0.12461731962338085,0.04920898017291569
15302,LCE3E,0.012075433661220235,-0.06336515971823675,0.13280489014387112
15303,CCIN,0.018891413760755222,-0.15973477827147975,-0.02767767701309669
15304,TMLHE,0.007211533597627627,-0.09438968665833647,0.07820348360698588
15306,DEFB128,0.012540847042262613,-0.1081443876654089,0.07998495579730237
15307,SLITRK2,0.010707198014900207,-0.055151441482351515,0.10434503789516138
15308,PLK5,0.012843727665083435,-0.0934446532374329,0.02194840305670654
15309,RASA3,0.02305873522268847,-0.1033847306822846,0.06824820009981275
15310,LRCH3,0.028223519430162634,-0.12456443664212857,0.03972847393154533
15311,LEMD1,0.01103631229898847,-0.17644776592200206,-0.04376823683230216
15312,ATP4B,0.010565640130191161,-0.019071611359434693,0.20321605909282522
15313,NDUFA13,0.02927262588276963,-0.09128329729539808,0.06152981800924347
15314,ZNF566,0.013014142976121022,-0.22158327339301986,-0.10044075076115683
15315,ZNF529,0.013557514205744274,-0.0784324523452411,0.03288771260655718
15316,ZNF284,0.024834616013749557,-0.044234700613768,0.1099272191338564
15317,HTR3E,0.011118755683800576,-0.28798788719021595,-0.14351357543807658
15318,DLEU7,0.009975068473453686,-0.13590044119008127,0.03971800038602688
15319,KRT73,0.01524974069263591,-0.11636406012394529,0.08915623929537275
15320,TAL2,0.017217095751165087,-0.16261082672301974,0.0019795945672475995
15321,AIDA,0.019495637061203584,-0.2094769765921891,0.06930972465777464
15322,CDIN1,0.06607835976927161,0.15385003582551848,0.3944452362069696
15323,CD300LF,0.008641402751816522,-0.015830258866171842,0.1895950242480211
15324,ZPBP2,0.022497246042556294,-0.1354102035489002,-0.04378200715793198
15325,KRT5,0.014465545834777757,-0.11736774391993765,0.06416928367510501
15327,GSAP,0.013454990641048832,-0.15559606503470302,0.04453728883574026
15328,HTR3D,0.01306139984756154,-0.09414360171572111,0.058122159293268895
15330,AGBL4,0.01858710199121318,-0.18387563572876608,0.06405541146569266
15331,ARGFX,0.020788440752648636,-0.04433804448697942,0.12067307285894105
15332,CYP2R1,0.010777755411088837,-0.24675373971414927,0.0027350717948946154
15333,LRRC70,0.009660786575861172,-0.105522903078626,0.08786906491529699
15334,ANKRD46,0.011414915798972252,-0.2189124905570483,-0.04058068482711071
15335,PIP5K1C,0.013933633001295867,-0.12118969733330376,-0.006039726420563249
15336,OR5D14,0.017141119867013194,-0.01272946360534144,0.15876009085249362
15337,CYP4F2,0.022783765867818703,-0.11259441973253259,0.0026901970532842655
15338,TEX38,0.009823973805231088,-0.14460452631500154,-0.018467874975651378
15339,OR5D18,0.006248373998439576,-0.10970775514238107,0.038702849555994456
15340,ZBTB6,0.009154468935569857,-0.17977187260613303,-0.04350504142444212
15341,C2orf76,0.025394255491377846,-0.12895713930827468,0.004585105347310343
15342,POLR3C,0.045057013242839526,-0.0960873109235334,0.08881723106549662
15343,PRR30,0.019548424254532293,-0.12023825139220068,0.09800848319094654
15344,DEFB131A,0.010554330064821994,-0.0925863331154051,0.09357743222148808
15345,UBL4B,0.016142980792057546,-0.11281566274594379,0.025271682129391383
15346,WWOX,0.015703012493839173,-0.07528498750168633,0.11468834514293015
15347,CYP4Z1,0.01118583948002722,-0.1280246052836036,0.08092499964234451
15348,CENATAC,0.07293013782293005,-0.05976216163864123,0.2041687558908873
15349,BCL9L,0.02852696555959795,-0.1049622256294358,0.1499107472032694
15350,POLR1D,0.015118227632269877,-0.13019912298665437,0.01254404364235673
15351,POLR1D,0.015170318647113852,-0.13409331089836973,0.017099439294257748
15352,KIF18B,0.1013024020047643,0.027529956273857903,0.2385263828532926
15353,ZNRF1,0.008999314704497653,-0.1354935953195724,0.07087970348195048
15354,FFAR4,0.014506668213337386,-0.046540010281648,0.12632651786945928
15355,BPIFB3,0.01390206827742459,-0.060652324285185744,0.12570258736163378
15356,BPIFB4,0.013571538107876214,-0.19106652942268343,0.018468042845844156
15357,SAPCD2,0.015510506147585212,-0.15170424040577557,0.056490559228298536
15358,EDARADD,0.011718660344806318,-0.13413860349829942,0.12493617747434817
15359,SLC51B,0.012618011649940116,-0.11618281282219645,0.04551133293030163
15360,CYP4F12,0.013813953025174703,-0.12701704483963816,0.03265568368164695
15361,MTARC1,0.008757819245440687,-0.3268169409534609,-0.04117702215471504
15362,LCE5A,0.015275111371172368,-0.10689298623854282,0.04252308030437972
15363,SOWAHB,0.015161979307149583,-0.2449186026836898,-0.0769413185018214
15364,BLOC1S4,0.014886829944621665,-0.12517334623637377,0.05593984944573484
15366,ZNF749,0.010455341538901557,-0.06650013747780781,0.08332969264472376
15367,KLHL32,0.0076144892418857895,-0.17017800784245307,0.021437595975433016
15368,MRTFB,0.008505184685937067,-0.07611810019648613,0.1339495227310634
15369,BTLA,0.010516171785291592,-0.2005334250052413,-0.039189208341350916
15370,ZNF17,0.017075102111528684,-0.04712555656170814,0.10690309488285175
15371,KDM4D,0.007821713710244147,-0.19645640842468182,-0.016692179080710065
15372,GPAT2,0.036784740757535864,-0.0880893689842368,0.05838107399197374
15373,TOR3A,0.012719280347467578,-0.1579131956970894,0.07747064391622713
15375,GABRA5,0.01708925545651743,-0.0705701710993647,0.07709168601101359
15376,PPP1CC,0.023717516404582622,0.01100477546907741,0.18820212128499972
15377,ZNF555,0.009928247055082171,-0.20653610363911357,-0.07915499334655245
15378,OR10T2,0.013313524265827124,-0.07899420373149191,0.10001074269927573
15379,NAP1L3,0.007225749307323227,-0.08462421031062006,0.08023077588547982
15380,PRELID2,0.007243684791857754,-0.18064699020139563,0.011089510324747158
15381,BACE1,0.013441531803145562,-0.06337933503448068,0.1456235830914254
15382,RGS9BP,0.013341876581622157,-0.1090803540231382,0.11941855918602899
15383,TMEM212,0.0090504555686226,-0.0749364613553909,0.06143649231109635
15384,SLC36A3,0.007535688095523291,-0.05231628902832175,0.08496936530372713
15385,SLC36A2,0.01933544712172282,-0.13834146264614855,-0.02763322539416244
15386,THBS2,0.01371171592041747,-0.06316667595417802,0.10322754283882182
15387,RXRA,0.037937659196840244,0.03843025386879351,0.2585781028069443
15388,ANKRD37,0.011843003456322585,-0.0534182480316554,0.12414254331006792
15389,NUDT17,0.017073786844479757,-0.0952207850376432,0.10163188127424548
15390,MINAR2,0.007972011931097778,-0.15963597939021668,-0.008803884809430004
15391,ZNF75D,0.011964282026765798,-0.11474683304825728,0.06588127051926451
15392,CYP4X1,0.010907318633942304,-0.12825697012540327,0.049558497902542444
15393,KRT26,0.011647288872536453,-0.24016176422541013,-0.05765533377296163
15394,KRT10,0.017612072654241227,-0.018341484121872087,0.19413956235544222
15395,GOLGA8R,0.041885449218607616,0.024087292045848474,0.23627552872867547
15396,CD300E,0.01243284829653412,-0.016555981619537086,0.19879879394725927
15397,CCDC30,0.025161349499214277,-0.0020846260469422617,0.1534957346005288
15399,GLDN,0.00870145609737263,-0.19132250233654413,-0.009380331191494085
15400,FCAR,0.008747893557261677,-0.07282629615181802,0.051113857878646286
15401,KPNA4,0.027143343994805665,-0.04179035543751053,0.12552199509876377
15402,TRDN,0.011327533405158496,-0.10608007634786287,0.031235194443356
15403,OR6P1,0.008006781087222577,-0.14833484442358325,-0.007041824179152361
15404,KRT3,0.008943148909503667,-0.04991134622563065,0.1527082378781126
15405,ZNF501,0.011410343530252115,-0.006007706509177035,0.17231913517038772
15407,SPATA12,0.01023819730957257,-0.18232096806256526,-0.034613610089903546
15408,TMPRSS12,0.011833765153113882,-0.18109274692954647,-0.0017207617015352092
15409,FAM228A,0.02832832727615136,-0.11839746882020363,-0.0171917168865685
15410,DEFB132,0.008092047413370128,-0.15689430610108634,0.05141543579447235
15411,NAP1L2,0.011070666840350959,-0.11761308247906554,0.0633313686898358
15412,RPS23,0.11861666356731423,-0.06191736218793986,0.07423760015177562
15413,GNG2,0.014598573637800113,-0.09742643545381902,0.0665442988073537
15414,BTN3A2,0.011559554524290392,-0.23267692539000384,0.02175756463184669
15415,AKAP14,0.00715848588494711,-0.22937493218944316,0.009398973725809653
15416,PCLO,0.0081005368602326,-0.22075201490908514,-0.027823725557075286
15417,KLK12,0.010240781532229268,-0.1570847921899865,-0.04685969522760599
15418,RGS7BP,0.008712874975953062,-0.10745758738153666,0.07909980232100948
15419,INSIG1,0.0227822385220175,-0.03973103054093752,0.13143451180452898
15420,MYT1L,0.023489950332785798,-0.16133945881251788,-0.009835983550560838
15421,ZNF396,0.01621679065830207,-0.10715028831552065,0.04947178683632762
15422,TMEM222,0.011317948747803662,-0.1534291194018389,0.10092751590617585
15423,OR9Q1,0.014425926995539417,-0.04751646341701643,0.11664241033301438
15424,CLCNKA,0.01208647182333864,-0.13058018899437962,0.017429321888874173
15425,OR9Q2,0.021133265862938348,-0.12280879680472911,0.020853301907426465
15426,ARHGAP30,0.016743881562047563,-0.034006769853748064,0.12225216345883085
15427,SEPTIN10,0.012146889649356979,-0.11955748760791729,0.03250658833636677
15430,CYP4F3,0.021220313249044356,-0.09813178744500162,0.05542637759904535
15431,SMYD4,0.008039538519798883,-0.13687184686009046,0.0796389111406613
15433,FOXD2,0.012707953810583029,-0.0459788933382681,0.10553084345579178
15434,GPATCH8,0.033260167787322256,-0.0644268489161175,0.0759349768932179
15435,CEACAM19,0.009554654946222003,-0.25163695020435517,-0.05805121547462502
15437,NF2,0.15643413325376213,0.027896684116550774,0.22641786893714275
15438,SMIM29,0.010588613365512973,-0.11143358656948954,0.06325107149514314
15439,SPATC1,0.011129410445127217,-0.03626313692671723,0.14730733164019674
